transaction_id,customer_id,amount,customer_avg_amount,amount_ratio,velocity_10m,location_distance_km,hour,merchant_risk_index,is_new_device,is_fraud
tx-gen-003934,cust-0001,5.0,60.06,0.08,0,0.0,20,0.1,0,0
tx-gen-003935,cust-0024,289.26,269.07,1.08,0,0.0,7,0.1,1,0
tx-gen-003936,cust-0010,166.69,219.36,0.76,0,0.0,17,0.1,0,0
tx-gen-003937,cust-0018,6.12,56.11,0.11,0,0.0,20,0.1,0,0
tx-gen-003938,cust-0049,12.82,67.7,0.19,0,0.0,0,0.1,0,0
tx-gen-003939,cust-0049,56.82,67.7,0.84,0,0.0,1,0.1,0,0
tx-gen-003940,cust-0049,23.8,67.7,0.35,0,0.0,14,0.1,0,0
tx-gen-003941,cust-0024,672.675,269.07,2.5,2,0.0,8,0.1,0,0
tx-gen-003942,cust-0045,455.34,266.62,1.71,0,0.0,10,0.4,0,0
tx-gen-003943,cust-0046,218.52499999999998,87.41,2.5,0,0.0,8,0.1,0,0
tx-gen-003944,cust-0046,26.28,87.41,0.3,2,0.0,20,0.1,0,0
tx-gen-003945,cust-0003,169.20000000000002,67.68,2.5,0,0.0,4,0.4,1,0
tx-gen-003946,cust-0027,51.65,91.53,0.56,0,0.0,16,0.1,0,0
tx-gen-003947,cust-0032,55.49,129.95,0.43,0,0.0,20,0.1,1,0
tx-gen-003948,cust-0012,5.43,105.11,0.05,0,0.0,5,0.1,0,0
tx-gen-003949,cust-0040,11.65,214.85,0.05,0,0.0,22,0.1,1,0
tx-gen-003950,cust-0037,113.18,96.1,1.18,1,0.0,2,0.1,0,0
tx-gen-003951,cust-0038,81.11,132.45,0.61,0,0.0,16,0.1,0,0
tx-gen-003952,cust-0047,35.14,136.82,0.26,0,0.0,14,0.1,0,0
tx-gen-003953,cust-0026,46.43,48.78,0.95,0,0.0,5,0.1,0,0
tx-gen-003954,cust-0050,52.93,181.57,0.29,0,0.0,9,0.1,0,0
tx-gen-003955,cust-0004,183.33,212.71,0.86,1,0.0,21,0.4,0,0
tx-gen-003956,cust-0013,104.53,234.88,0.45,0,0.0,6,0.4,1,0
tx-gen-003957,cust-0026,542.57,48.78,11.12,3,8141.0,9,0.8,1,1
tx-gen-003958,cust-0026,84.62,48.78,1.73,2,0.0,3,0.1,0,0
tx-gen-003959,cust-0042,425.13,247.36,1.72,0,0.0,1,0.1,0,0
tx-gen-003960,cust-0014,141.77,218.5,0.65,0,0.0,12,0.1,0,0
tx-gen-003961,cust-0021,27.52,63.7,0.43,0,0.0,20,0.4,0,0
tx-gen-003962,cust-0040,96.75,214.85,0.45,1,0.0,15,0.1,0,0
tx-gen-003963,cust-0011,146.67,89.52,1.64,1,0.0,7,0.1,0,0
tx-gen-003964,cust-0046,34.77,87.41,0.4,0,0.0,1,0.4,0,0
tx-gen-003965,cust-0015,1254.4,105.03,11.94,3,4776.0,2,0.8,1,1
tx-gen-003966,cust-0036,17.87,76.21,0.23,1,0.0,11,0.1,0,0
tx-gen-003967,cust-0050,16.07,181.57,0.09,0,0.0,2,0.1,0,0
tx-gen-003968,cust-0001,37.76,60.06,0.63,0,0.0,23,0.1,1,0
tx-gen-003969,cust-0029,173.69,263.95,0.66,1,0.0,5,0.1,0,0
tx-gen-003970,cust-0022,94.27,51.28,1.84,1,0.0,22,0.1,0,0
tx-gen-003971,cust-0016,72.13,288.45,0.25,0,0.0,23,0.1,0,0
tx-gen-003972,cust-0021,30.55,63.7,0.48,0,0.0,14,0.1,0,0
tx-gen-003973,cust-0026,80.6,48.78,1.65,0,0.0,17,0.1,0,0
tx-gen-003974,cust-0011,155.33,89.52,1.74,0,0.0,19,0.1,0,0
tx-gen-003975,cust-0037,46.66,96.1,0.49,0,0.0,7,0.1,0,0
tx-gen-003976,cust-0040,132.04,214.85,0.61,0,0.0,3,0.4,0,0
tx-gen-003977,cust-0034,102.23,282.9,0.36,0,0.0,2,0.1,0,0
tx-gen-003978,cust-0012,262.775,105.11,2.5,1,0.0,6,0.1,0,0
tx-gen-003979,cust-0039,1660.31,215.8,7.69,8,7315.0,15,0.8,0,1
tx-gen-003980,cust-0009,10.57,83.69,0.13,1,0.0,16,0.1,0,0
tx-gen-003981,cust-0045,666.55,266.62,2.5,0,0.0,15,0.1,0,0
tx-gen-003982,cust-0005,61.58,53.47,1.15,2,0.0,7,0.1,0,0
tx-gen-003983,cust-0050,137.7,181.57,0.76,0,0.0,4,0.1,1,0
tx-gen-003984,cust-0011,5.0,89.52,0.06,0,0.0,23,0.1,0,0
tx-gen-003985,cust-0013,151.61,234.88,0.65,1,0.0,8,0.4,0,0
tx-gen-003986,cust-0023,133.02,253.94,0.52,0,0.0,8,0.1,0,0
tx-gen-003987,cust-0048,27.05,153.89,0.18,0,0.0,5,0.1,0,0
tx-gen-003988,cust-0040,229.53,214.85,1.07,0,0.0,6,0.1,0,0
tx-gen-003989,cust-0026,121.95,48.78,2.5,0,0.0,18,0.1,0,0
tx-gen-003990,cust-0038,109.4,132.45,0.83,0,0.0,3,0.1,0,0
tx-gen-003991,cust-0035,61.82,49.28,1.25,0,0.0,16,0.1,0,0
tx-gen-003992,cust-0035,5.0,49.28,0.1,0,0.0,9,0.4,0,0
tx-gen-003993,cust-0025,100.51,185.89,0.54,0,0.0,14,0.1,0,0
tx-gen-003994,cust-0035,6.1,49.28,0.12,0,0.0,8,0.1,0,0
tx-gen-003995,cust-0001,56.99,60.06,0.95,0,0.0,6,0.1,0,0
tx-gen-003996,cust-0025,464.72499999999997,185.89,2.5,0,0.0,19,0.4,0,0
tx-gen-003997,cust-0016,312.69,288.45,1.08,0,0.0,0,0.1,1,0
tx-gen-003998,cust-0039,17.25,215.8,0.08,1,0.0,7,0.1,0,0
tx-gen-003999,cust-0033,92.39,210.95,0.44,0,0.0,7,0.1,0,0
tx-gen-004000,cust-0039,172.64,215.8,0.8,0,0.0,20,0.4,1,0
tx-gen-004001,cust-0046,45.12,87.41,0.52,0,0.0,23,0.1,0,0
tx-gen-004002,cust-0045,478.22,266.62,1.79,0,0.0,16,0.1,0,0
tx-gen-004003,cust-0010,369.76,219.36,1.69,0,0.0,11,0.1,0,0
tx-gen-004004,cust-0036,72.12,76.21,0.95,0,0.0,6,0.1,0,0
tx-gen-004005,cust-0012,49.14,105.11,0.47,0,0.0,3,0.4,0,0
tx-gen-004006,cust-0030,30.97,105.05,0.29,0,0.0,11,0.1,0,0
tx-gen-004007,cust-0031,28.56,255.21,0.11,2,0.0,7,0.1,0,0
tx-gen-004008,cust-0018,24.6,56.11,0.44,0,0.0,3,0.4,0,0
tx-gen-004009,cust-0009,44.61,83.69,0.53,0,0.0,21,0.1,0,0
tx-gen-004010,cust-0025,209.4,185.89,1.13,0,0.0,5,0.4,0,0
tx-gen-004011,cust-0018,60.23,56.11,1.07,2,0.0,5,0.1,0,0
tx-gen-004012,cust-0027,6.65,91.53,0.07,0,0.0,17,0.4,0,0
tx-gen-004013,cust-0015,52.83,105.03,0.5,0,0.0,13,0.1,0,0
tx-gen-004014,cust-0002,20.92,104.26,0.2,1,0.0,6,0.4,0,0
tx-gen-004015,cust-0025,31.71,185.89,0.17,1,0.0,9,0.1,0,0
tx-gen-004016,cust-0016,506.58,288.45,1.76,0,0.0,0,0.1,0,0
tx-gen-004017,cust-0003,5.0,67.68,0.07,0,0.0,7,0.1,0,0
tx-gen-004018,cust-0001,32.63,60.06,0.54,0,0.0,11,0.1,0,0
tx-gen-004019,cust-0003,12.46,67.68,0.18,1,0.0,0,0.1,0,0
tx-gen-004020,cust-0002,220.48,104.26,2.11,0,0.0,7,0.1,0,0
tx-gen-004021,cust-0045,217.1,266.62,0.81,0,0.0,21,0.1,0,0
tx-gen-004022,cust-0024,70.81,269.07,0.26,0,0.0,4,0.4,0,0
tx-gen-004023,cust-0026,34.05,48.78,0.7,0,0.0,17,0.4,0,0
tx-gen-004024,cust-0030,138.13,105.05,1.31,0,0.0,20,0.1,0,0
tx-gen-004025,cust-0018,140.275,56.11,2.5,0,0.0,18,0.1,0,0
tx-gen-004026,cust-0036,18.98,76.21,0.25,1,0.0,14,0.1,0,0
tx-gen-004027,cust-0006,83.84,38.58,2.17,0,0.0,11,0.4,0,0
tx-gen-004028,cust-0025,464.72499999999997,185.89,2.5,0,0.0,21,0.4,0,0
tx-gen-004029,cust-0019,479.04,193.01,2.48,0,0.0,5,0.1,0,0
tx-gen-004030,cust-0044,279.04,276.55,1.01,0,0.0,5,0.1,0,0
tx-gen-004031,cust-0045,264.96,266.62,0.99,2,0.0,2,0.1,0,0
tx-gen-004032,cust-0027,47.25,91.53,0.52,0,0.0,4,0.4,0,0
tx-gen-004033,cust-0019,269.43,193.01,1.4,0,0.0,6,0.1,1,0
tx-gen-004034,cust-0026,317.23,48.78,6.5,7,1663.0,21,0.8,1,1
tx-gen-004035,cust-0024,203.9,269.07,0.76,0,0.0,9,0.1,0,0
tx-gen-004036,cust-0041,103.91,91.84,1.13,1,0.0,12,0.1,0,0
tx-gen-004037,cust-0004,118.99,212.71,0.56,0,0.0,1,0.4,0,0
tx-gen-004038,cust-0017,75.74,57.6,1.31,0,0.0,0,0.1,0,0
tx-gen-004039,cust-0037,167.21,96.1,1.74,0,0.0,4,0.1,0,0
tx-gen-004040,cust-0007,14.1,89.03,0.16,0,0.0,2,0.1,0,0
tx-gen-004041,cust-0030,187.97,105.05,1.79,0,0.0,6,0.4,0,0
tx-gen-004042,cust-0028,230.05,296.01,0.78,0,0.0,8,0.1,0,0
tx-gen-004043,cust-0025,346.16,185.89,1.86,0,0.0,9,0.1,0,0
tx-gen-004044,cust-0039,121.8,215.8,0.56,0,0.0,2,0.4,0,0
tx-gen-004045,cust-0001,28.62,60.06,0.48,0,0.0,15,0.1,1,0
tx-gen-004046,cust-0048,379.46,153.89,2.47,0,0.0,3,0.1,0,0
tx-gen-004047,cust-0001,17.37,60.06,0.29,0,0.0,3,0.4,0,0
tx-gen-004048,cust-0024,500.27,269.07,1.86,0,0.0,0,0.1,0,0
tx-gen-004049,cust-0045,176.42,266.62,0.66,0,0.0,14,0.1,0,0
tx-gen-004050,cust-0037,69.36,96.1,0.72,0,0.0,20,0.1,0,0
tx-gen-004051,cust-0036,28.11,76.21,0.37,0,0.0,7,0.1,0,0
tx-gen-004052,cust-0030,89.4,105.05,0.85,0,0.0,1,0.1,0,0
tx-gen-004053,cust-0016,113.46,288.45,0.39,0,0.0,12,0.1,0,0
tx-gen-004054,cust-0042,9.91,247.36,0.04,0,0.0,10,0.1,0,0
tx-gen-004055,cust-0007,28.26,89.03,0.32,0,0.0,0,0.1,0,0
tx-gen-004056,cust-0049,5.0,67.7,0.07,0,0.0,23,0.1,0,0
tx-gen-004057,cust-0020,567.575,227.03,2.5,0,0.0,10,0.4,0,0
tx-gen-004058,cust-0039,1363.19,215.8,6.32,5,6104.0,23,0.1,1,1
tx-gen-004059,cust-0009,209.225,83.69,2.5,0,0.0,5,0.1,0,0
tx-gen-004060,cust-0039,108.5,215.8,0.5,2,0.0,8,0.4,0,0
tx-gen-004061,cust-0001,78.28,60.06,1.3,2,0.0,19,0.1,0,0
tx-gen-004062,cust-0010,93.09,219.36,0.42,1,0.0,8,0.1,0,0
tx-gen-004063,cust-0030,116.81,105.05,1.11,0,0.0,13,0.1,0,0
tx-gen-004064,cust-0045,436.45,266.62,1.64,1,0.0,6,0.1,0,0
tx-gen-004065,cust-0002,260.65000000000003,104.26,2.5,0,0.0,7,0.1,0,0
tx-gen-004066,cust-0016,147.45,288.45,0.51,0,0.0,3,0.1,0,0
tx-gen-004067,cust-0033,322.59,210.95,1.53,0,0.0,7,0.1,0,0
tx-gen-004068,cust-0041,28.39,91.84,0.31,0,0.0,1,0.1,0,0
tx-gen-004069,cust-0002,260.65000000000003,104.26,2.5,0,0.0,12,0.1,0,0
tx-gen-004070,cust-0011,5.0,89.52,0.06,0,0.0,6,0.1,1,0
tx-gen-004071,cust-0028,273.85,296.01,0.93,0,0.0,6,0.1,0,0
tx-gen-004072,cust-0033,227.27,210.95,1.08,1,0.0,11,0.1,0,0
tx-gen-004073,cust-0027,106.62,91.53,1.16,0,0.0,17,0.4,0,0
tx-gen-004074,cust-0032,16.67,129.95,0.13,0,0.0,0,0.1,0,0
tx-gen-004075,cust-0038,331.125,132.45,2.5,0,0.0,22,0.1,0,0
tx-gen-004076,cust-0046,17.47,87.41,0.2,0,0.0,10,0.1,1,0
tx-gen-004077,cust-0033,205.65,210.95,0.97,1,0.0,15,0.4,0,0
tx-gen-004078,cust-0001,15.13,60.06,0.25,0,0.0,8,0.1,0,0
tx-gen-004079,cust-0028,108.65,296.01,0.37,0,0.0,14,0.1,1,0
tx-gen-004080,cust-0017,45.54,57.6,0.79,0,0.0,5,0.1,0,0
tx-gen-004081,cust-0038,71.51,132.45,0.54,0,0.0,13,0.1,1,0
tx-gen-004082,cust-0022,8.95,51.28,0.17,0,0.0,4,0.1,0,0
tx-gen-004083,cust-0045,49.98,266.62,0.19,0,0.0,23,0.1,1,0
tx-gen-004084,cust-0011,48.48,89.52,0.54,2,0.0,13,0.4,0,0
tx-gen-004085,cust-0020,321.44,227.03,1.42,1,0.0,7,0.1,1,0
tx-gen-004086,cust-0011,204.32,89.52,2.28,0,0.0,23,0.4,0,0
tx-gen-004087,cust-0033,18.54,210.95,0.09,1,0.0,21,0.1,0,0
tx-gen-004088,cust-0029,131.82,263.95,0.5,0,0.0,16,0.1,0,0
tx-gen-004089,cust-0019,20.39,193.01,0.11,0,0.0,12,0.1,0,0
tx-gen-004090,cust-0047,5.0,136.82,0.04,0,0.0,5,0.4,0,0
tx-gen-004091,cust-0030,113.86,105.05,1.08,0,0.0,8,0.4,0,0
tx-gen-004092,cust-0018,51.76,56.11,0.92,0,0.0,13,0.4,0,0
tx-gen-004093,cust-0018,9.99,56.11,0.18,1,0.0,5,0.1,0,0
tx-gen-004094,cust-0001,16.0,60.06,0.27,0,0.0,11,0.1,0,0
tx-gen-004095,cust-0004,5.1,212.71,0.02,1,0.0,9,0.4,0,0
tx-gen-004096,cust-0025,334.88,185.89,1.8,0,0.0,16,0.1,0,0
tx-gen-004097,cust-0021,159.25,63.7,2.5,2,0.0,2,0.1,0,0
tx-gen-004098,cust-0043,14.89,102.29,0.15,0,0.0,6,0.1,0,0
tx-gen-004099,cust-0032,34.21,129.95,0.26,0,0.0,16,0.1,0,0
tx-gen-004100,cust-0001,121.81,60.06,2.03,0,0.0,16,0.1,0,0
tx-gen-004101,cust-0027,228.825,91.53,2.5,0,0.0,2,0.1,0,0
tx-gen-004102,cust-0027,49.8,91.53,0.54,0,0.0,5,0.1,0,0
tx-gen-004103,cust-0017,5.0,57.6,0.09,0,0.0,16,0.1,0,0
tx-gen-004104,cust-0031,10.26,255.21,0.04,1,0.0,10,0.1,0,0
tx-gen-004105,cust-0013,200.4,234.88,0.85,0,0.0,15,0.1,0,0
tx-gen-004106,cust-0021,31.79,63.7,0.5,0,0.0,19,0.1,1,0
tx-gen-004107,cust-0027,5.0,91.53,0.05,1,0.0,15,0.1,0,0
tx-gen-004108,cust-0014,191.25,218.5,0.88,0,0.0,10,0.1,0,0
tx-gen-004109,cust-0022,5.0,51.28,0.1,0,0.0,4,0.4,0,0
tx-gen-004110,cust-0039,334.1,215.8,1.55,0,0.0,7,0.1,0,0
tx-gen-004111,cust-0001,21.98,60.06,0.37,1,0.0,10,0.1,0,0
tx-gen-004112,cust-0032,5.34,129.95,0.04,0,0.0,9,0.1,0,0
tx-gen-004113,cust-0010,194.7,219.36,0.89,0,0.0,23,0.1,0,0
tx-gen-004114,cust-0034,3188.9,282.9,11.27,5,6687.0,22,0.4,1,1
tx-gen-004115,cust-0049,34.32,67.7,0.51,2,0.0,5,0.4,0,0
tx-gen-004116,cust-0021,159.25,63.7,2.5,0,0.0,4,0.1,0,0
tx-gen-004117,cust-0022,40.29,51.28,0.79,0,0.0,3,0.4,0,0
tx-gen-004118,cust-0028,1667.51,296.01,5.63,4,6296.0,3,0.1,0,1
tx-gen-004119,cust-0034,91.07,282.9,0.32,0,0.0,17,0.1,0,0
tx-gen-004120,cust-0002,128.86,104.26,1.24,0,0.0,9,0.1,0,0
tx-gen-004121,cust-0048,48.75,153.89,0.32,0,0.0,20,0.1,0,0
tx-gen-004122,cust-0024,631.22,269.07,2.35,0,0.0,8,0.1,0,0
tx-gen-004123,cust-0048,72.26,153.89,0.47,0,0.0,13,0.1,0,0
tx-gen-004124,cust-0049,54.04,67.7,0.8,0,0.0,4,0.1,0,0
tx-gen-004125,cust-0026,5.0,48.78,0.1,0,0.0,3,0.1,0,0
tx-gen-004126,cust-0042,137.37,247.36,0.56,0,0.0,7,0.1,0,0
tx-gen-004127,cust-0047,244.35,136.82,1.79,0,0.0,16,0.1,0,0
tx-gen-004128,cust-0031,418.06,255.21,1.64,0,0.0,23,0.1,1,0
tx-gen-004129,cust-0013,59.66,234.88,0.25,0,0.0,22,0.1,0,0
tx-gen-004130,cust-0043,26.22,102.29,0.26,0,0.0,20,0.1,0,0
tx-gen-004131,cust-0049,115.09,67.7,1.7,0,0.0,5,0.4,0,0
tx-gen-004132,cust-0025,464.72499999999997,185.89,2.5,0,0.0,22,0.4,0,0
tx-gen-004133,cust-0038,13.27,132.45,0.1,0,0.0,6,0.1,0,0
tx-gen-004134,cust-0010,131.16,219.36,0.6,0,0.0,2,0.1,0,0
tx-gen-004135,cust-0038,1458.7,132.45,11.01,8,1427.0,18,0.8,1,1
tx-gen-004136,cust-0003,27.86,67.68,0.41,1,0.0,23,0.1,0,0
tx-gen-004137,cust-0046,178.8,87.41,2.05,0,0.0,1,0.1,0,0
tx-gen-004138,cust-0018,5.0,56.11,0.09,0,0.0,15,0.4,0,0
tx-gen-004139,cust-0041,21.78,91.84,0.24,0,0.0,7,0.1,0,0
tx-gen-004140,cust-0034,394.99,282.9,1.4,0,0.0,13,0.4,0,0
tx-gen-004141,cust-0029,13.9,263.95,0.05,0,0.0,2,0.4,0,0
tx-gen-004142,cust-0021,43.21,63.7,0.68,0,0.0,6,0.4,0,0
tx-gen-004143,cust-0039,125.94,215.8,0.58,0,0.0,2,0.1,0,0
tx-gen-004144,cust-0014,88.94,218.5,0.41,0,0.0,2,0.4,0,0
tx-gen-004145,cust-0002,52.32,104.26,0.5,0,0.0,12,0.1,0,0
tx-gen-004146,cust-0038,99.99,132.45,0.75,0,0.0,21,0.1,0,0
tx-gen-004147,cust-0043,18.0,102.29,0.18,0,0.0,12,0.1,0,0
tx-gen-004148,cust-0035,41.82,49.28,0.85,0,0.0,14,0.4,0,0
tx-gen-004149,cust-0042,404.92,247.36,1.64,0,0.0,22,0.4,0,0
tx-gen-004150,cust-0002,148.86,104.26,1.43,1,0.0,11,0.1,0,0
tx-gen-004151,cust-0049,11.31,67.7,0.17,1,0.0,5,0.1,0,0
tx-gen-004152,cust-0038,21.41,132.45,0.16,0,0.0,18,0.1,0,0
tx-gen-004153,cust-0036,23.79,76.21,0.31,0,0.0,0,0.1,0,0
tx-gen-004154,cust-0043,45.82,102.29,0.45,0,0.0,17,0.1,0,0
tx-gen-004155,cust-0003,35.53,67.68,0.52,0,0.0,18,0.1,0,0
tx-gen-004156,cust-0033,240.16,210.95,1.14,2,0.0,4,0.1,0,0
tx-gen-004157,cust-0023,14.82,253.94,0.06,0,0.0,4,0.1,0,0
tx-gen-004158,cust-0050,6.41,181.57,0.04,0,0.0,21,0.1,0,0
tx-gen-004159,cust-0041,45.68,91.84,0.5,0,0.0,23,0.1,0,0
tx-gen-004160,cust-0009,99.97,83.69,1.19,0,0.0,18,0.1,0,0
tx-gen-004161,cust-0048,33.08,153.89,0.21,0,0.0,22,0.1,0,0
tx-gen-004162,cust-0033,216.4,210.95,1.03,0,0.0,12,0.1,0,0
tx-gen-004163,cust-0031,76.79,255.21,0.3,0,0.0,7,0.1,1,0
tx-gen-004164,cust-0042,537.34,247.36,2.17,0,0.0,11,0.1,1,0
tx-gen-004165,cust-0008,435.24,192.55,2.26,0,0.0,19,0.4,0,0
tx-gen-004166,cust-0038,46.73,132.45,0.35,0,0.0,23,0.4,0,0
tx-gen-004167,cust-0010,57.33,219.36,0.26,0,0.0,12,0.1,0,0
tx-gen-004168,cust-0017,30.52,57.6,0.53,1,0.0,1,0.4,0,0
tx-gen-004169,cust-0049,18.63,67.7,0.28,2,0.0,12,0.1,0,0
tx-gen-004170,cust-0005,59.67,53.47,1.12,0,0.0,6,0.4,0,0
tx-gen-004171,cust-0032,227.29,129.95,1.75,0,0.0,23,0.1,1,0
tx-gen-004172,cust-0024,300.84,269.07,1.12,1,0.0,13,0.4,0,0
tx-gen-004173,cust-0043,177.91,102.29,1.74,0,0.0,12,0.4,0,0
tx-gen-004174,cust-0048,77.84,153.89,0.51,0,0.0,10,0.1,0,0
tx-gen-004175,cust-0036,12.95,76.21,0.17,2,0.0,16,0.1,0,0
tx-gen-004176,cust-0012,140.77,105.11,1.34,0,0.0,5,0.1,0,0
tx-gen-004177,cust-0048,68.79,153.89,0.45,0,0.0,12,0.4,0,0
tx-gen-004178,cust-0030,116.87,105.05,1.11,0,0.0,7,0.1,0,0
tx-gen-004179,cust-0046,27.59,87.41,0.32,0,0.0,1,0.1,0,0
tx-gen-004180,cust-0023,21.51,253.94,0.08,1,0.0,4,0.1,0,0
tx-gen-004181,cust-0048,384.72499999999997,153.89,2.5,0,0.0,12,0.1,0,0
tx-gen-004182,cust-0022,570.71,51.28,11.13,8,9749.0,16,0.8,1,1
tx-gen-004183,cust-0036,12.94,76.21,0.17,0,0.0,2,0.1,0,0
tx-gen-004184,cust-0018,140.275,56.11,2.5,0,0.0,4,0.1,0,0
tx-gen-004185,cust-0036,190.52499999999998,76.21,2.5,0,0.0,7,0.1,0,0
tx-gen-004186,cust-0009,132.15,83.69,1.58,0,0.0,9,0.4,0,0
tx-gen-004187,cust-0016,310.69,288.45,1.08,0,0.0,14,0.1,0,0
tx-gen-004188,cust-0023,218.97,253.94,0.86,0,0.0,16,0.4,0,0
tx-gen-004189,cust-0046,175.75,87.41,2.01,1,0.0,14,0.4,0,0
tx-gen-004190,cust-0029,90.19,263.95,0.34,2,0.0,14,0.1,0,0
tx-gen-004191,cust-0005,526.47,53.47,9.85,4,1025.0,12,0.8,1,1
tx-gen-004192,cust-0009,52.77,83.69,0.63,0,0.0,15,0.1,1,0
tx-gen-004193,cust-0018,54.2,56.11,0.97,0,0.0,12,0.1,1,0
tx-gen-004194,cust-0047,72.47,136.82,0.53,0,0.0,12,0.4,0,0
tx-gen-004195,cust-0023,141.63,253.94,0.56,0,0.0,11,0.1,0,0
tx-gen-004196,cust-0005,21.44,53.47,0.4,0,0.0,20,0.1,0,0
tx-gen-004197,cust-0018,46.61,56.11,0.83,0,0.0,3,0.1,0,0
tx-gen-004198,cust-0023,482.73,253.94,1.9,1,0.0,16,0.1,0,0
tx-gen-004199,cust-0020,51.09,227.03,0.23,0,0.0,7,0.1,0,0
tx-gen-004200,cust-0032,324.875,129.95,2.5,0,0.0,13,0.1,0,0
tx-gen-004201,cust-0049,79.09,67.7,1.17,1,0.0,12,0.1,0,0
tx-gen-004202,cust-0023,440.12,253.94,1.73,0,0.0,9,0.1,0,0
tx-gen-004203,cust-0017,46.79,57.6,0.81,0,0.0,4,0.4,0,0
tx-gen-004204,cust-0036,115.22,76.21,1.51,0,0.0,6,0.1,0,0
tx-gen-004205,cust-0014,5.0,218.5,0.02,1,0.0,16,0.1,0,0
tx-gen-004206,cust-0036,130.0,76.21,1.71,0,0.0,19,0.1,0,0
tx-gen-004207,cust-0037,953.09,96.1,9.92,5,5021.0,16,0.1,0,1
tx-gen-004208,cust-0025,7.62,185.89,0.04,0,0.0,14,0.1,0,0
tx-gen-004209,cust-0013,518.26,234.88,2.21,0,0.0,10,0.1,0,0
tx-gen-004210,cust-0030,262.625,105.05,2.5,1,0.0,11,0.4,0,0
tx-gen-004211,cust-0009,29.14,83.69,0.35,0,0.0,17,0.1,0,0
tx-gen-004212,cust-0016,68.11,288.45,0.24,0,0.0,5,0.1,0,0
tx-gen-004213,cust-0004,308.37,212.71,1.45,0,0.0,0,0.4,0,0
tx-gen-004214,cust-0045,77.78,266.62,0.29,0,0.0,3,0.1,0,0
tx-gen-004215,cust-0021,127.82,63.7,2.01,0,0.0,21,0.1,0,0
tx-gen-004216,cust-0027,9.93,91.53,0.11,0,0.0,10,0.1,0,0
tx-gen-004217,cust-0036,10.26,76.21,0.13,0,0.0,3,0.4,0,0
tx-gen-004218,cust-0021,159.25,63.7,2.5,0,0.0,17,0.1,0,0
tx-gen-004219,cust-0027,102.55,91.53,1.12,0,0.0,7,0.1,0,0
tx-gen-004220,cust-0038,248.55,132.45,1.88,0,0.0,5,0.1,0,0
tx-gen-004221,cust-0046,34.27,87.41,0.39,0,0.0,2,0.1,0,0
tx-gen-004222,cust-0004,240.04,212.71,1.13,1,0.0,17,0.1,1,0
tx-gen-004223,cust-0045,240.49,266.62,0.9,1,0.0,17,0.1,0,0
tx-gen-004224,cust-0019,178.38,193.01,0.92,0,0.0,17,0.1,0,0
tx-gen-004225,cust-0027,105.02,91.53,1.15,0,0.0,9,0.1,0,0
tx-gen-004226,cust-0038,113.44,132.45,0.86,2,0.0,17,0.1,0,0
tx-gen-004227,cust-0016,161.67,288.45,0.56,0,0.0,6,0.1,0,0
tx-gen-004228,cust-0018,18.12,56.11,0.32,1,0.0,1,0.1,0,0
tx-gen-004229,cust-0012,153.83,105.11,1.46,0,0.0,7,0.1,0,0
tx-gen-004230,cust-0007,22.84,89.03,0.26,1,0.0,21,0.1,0,0
tx-gen-004231,cust-0014,257.57,218.5,1.18,0,0.0,22,0.1,0,0
tx-gen-004232,cust-0015,27.91,105.03,0.27,0,0.0,2,0.1,1,0
tx-gen-004233,cust-0008,189.03,192.55,0.98,0,0.0,9,0.1,0,0
tx-gen-004234,cust-0027,125.82,91.53,1.37,0,0.0,8,0.1,0,0
tx-gen-004235,cust-0026,12.04,48.78,0.25,0,0.0,2,0.4,0,0
tx-gen-004236,cust-0012,6.5,105.11,0.06,0,0.0,14,0.1,0,0
tx-gen-004237,cust-0048,21.6,153.89,0.14,0,0.0,2,0.1,0,0
tx-gen-004238,cust-0041,85.54,91.84,0.93,0,0.0,21,0.1,0,0
tx-gen-004239,cust-0041,173.89,91.84,1.89,0,0.0,3,0.4,0,0
tx-gen-004240,cust-0026,5.0,48.78,0.1,0,0.0,9,0.1,1,0
tx-gen-004241,cust-0026,64.63,48.78,1.32,1,0.0,6,0.4,0,0
tx-gen-004242,cust-0049,28.27,67.7,0.42,0,0.0,8,0.1,0,0
tx-gen-004243,cust-0033,137.35,210.95,0.65,0,0.0,21,0.1,0,0
tx-gen-004244,cust-0024,672.675,269.07,2.5,0,0.0,19,0.4,0,0
tx-gen-004245,cust-0029,106.48,263.95,0.4,0,0.0,15,0.1,0,0
tx-gen-004246,cust-0015,65.76,105.03,0.63,0,0.0,1,0.4,0,0
tx-gen-004247,cust-0027,5.0,91.53,0.05,0,0.0,16,0.4,0,0
tx-gen-004248,cust-0016,24.55,288.45,0.09,0,0.0,10,0.1,0,0
tx-gen-004249,cust-0020,67.93,227.03,0.3,0,0.0,5,0.1,0,0
tx-gen-004250,cust-0042,6.99,247.36,0.03,0,0.0,1,0.1,0,0
tx-gen-004251,cust-0015,104.82,105.03,1.0,0,0.0,8,0.1,0,0
tx-gen-004252,cust-0048,85.54,153.89,0.56,0,0.0,14,0.1,0,0
tx-gen-004253,cust-0047,108.69,136.82,0.79,0,0.0,22,0.4,0,0
tx-gen-004254,cust-0040,41.24,214.85,0.19,0,0.0,17,0.1,0,0
tx-gen-004255,cust-0015,36.85,105.03,0.35,0,0.0,12,0.1,0,0
